time,POLE_VAULTING,FOOTBALL,ZOMBONI,JACK_IN_THE_BOX,BALLON,DIGGER,LADDER,CATAPULT,GARGANTUAAR,
785,629.397,562.929,619.84,561.855,638.465,300.911,513.744,653.465,753.99,
786,629.089,562.184,619.63,561.347,638.235,300.251,513.744,653.235,753.76,
787,628.78,561.44,619.42,560.839,638.005,299.591,513.744,653.005,753.529,
788,628.472,560.695,619.21,560.33,637.775,298.931,513.744,652.775,753.299,
789,628.164,559.951,619,560.118,637.545,298.271,513.477,652.545,753.068,
790,627.817,559.629,618.79,560.118,637.315,297.611,513.209,652.315,752.838,
791,627.47,559.566,618.581,560.118,637.085,296.951,512.942,652.085,752.607,
792,627.161,559.473,618.371,560.118,636.855,296.291,512.675,651.855,752.377,
793,626.853,559.379,618.162,560.118,636.625,295.631,512.462,651.625,752.146,
794,626.545,559.285,617.952,560.118,636.396,294.971,512.248,651.396,751.916,
795,626.236,559.192,617.743,560.118,636.166,294.311,512.035,651.166,751.685,
796,625.928,559.098,617.534,559.999,635.936,293.651,511.768,650.936,751.455,
797,625.62,559.004,617.325,559.545,635.706,292.991,511.5,650.706,751.224,
798,625.273,558.911,617.116,559.091,635.476,292.331,511.233,650.476,750.994,
799,624.926,558.817,616.907,558.637,635.246,291.671,510.966,650.246,750.764,
800,624.618,558.723,616.699,558.185,635.016,291.011,510.726,650.016,750.533,
801,624.309,558.63,616.49,557.733,634.786,290.351,510.486,649.786,750.303,
802,624.001,558.536,616.282,557.287,634.556,289.691,510.245,649.556,750.072,
803,623.693,558.442,616.073,557.085,634.326,289.031,510.005,649.326,749.842,
804,623.384,558.349,615.865,556.884,634.096,288.371,509.765,649.096,749.611,
805,623.076,558.255,615.657,556.821,633.866,287.711,509.524,648.866,749.381,
806,622.729,558.161,615.449,556.821,633.636,287.051,509.284,648.636,749.15,
807,622.382,558.067,615.241,556.821,633.406,286.391,509.044,648.406,748.92,
808,622.074,557.974,615.033,556.651,633.176,285.731,508.456,648.176,748.689,
809,621.766,557.827,614.825,556.481,632.946,285.071,507.869,647.946,748.459,
810,621.457,557.469,614.617,556.31,632.716,284.411,507.553,647.716,748.228,
811,621.149,557.376,614.41,556.14,632.486,283.751,507.315,647.486,747.998,
812,620.84,557.283,614.202,555.97,632.256,283.091,507.077,647.256,747.767,
813,620.532,557.19,613.995,555.8,632.026,282.431,506.838,647.026,747.537,
814,620.185,556.724,613.788,555.629,631.796,281.771,506.255,646.796,747.345,
815,619.838,556.259,613.581,555.431,631.566,281.111,505.672,646.566,747.153,
816,619.53,555.794,613.374,555.232,631.336,280.451,505.089,646.336,746.961,
817,619.222,555.328,613.167,555.034,631.106,279.791,504.507,646.106,746.769,
818,618.913,554.863,612.96,554.835,630.876,279.131,503.95,645.876,746.577,
819,618.605,554.398,612.753,553.814,630.646,278.471,503.394,645.646,746.385,
820,618.297,553.933,612.547,553.442,630.416,277.811,502.837,645.416,746.192,
821,617.988,553.467,612.341,553.245,630.186,277.151,502.281,645.186,746,
822,617.641,553.002,612.134,553.047,629.956,276.491,501.672,644.956,745.808,
823,617.295,552.537,611.928,552.031,629.726,275.831,501.062,644.726,745.616,
824,616.986,552.072,611.722,551.015,629.496,275.171,500.453,644.496,745.424,
825,616.678,551.606,611.516,549.999,629.266,274.511,499.843,644.266,745.232,
826,616.37,551.141,611.31,548.983,629.036,273.851,499.287,644.036,745.04,
827,616.061,550.676,611.104,547.968,628.806,273.191,498.731,643.806,744.848,
828,615.753,550.211,610.898,546.952,628.576,272.531,498.174,643.576,744.656,
829,615.444,549.745,610.692,546.55,628.346,271.871,497.618,643.346,744.464,
830,615.098,549.28,610.487,546.266,628.116,271.211,497.035,643.116,744.272,
831,614.751,548.815,610.281,545.982,627.886,270.551,496.452,642.886,744.08,
832,614.442,548.349,610.076,545.698,627.656,269.891,495.869,642.656,743.888,
833,614.134,547.884,609.87,545.415,627.426,269.231,495.339,642.426,743.695,
834,613.826,547.419,609.665,545.415,627.196,268.571,494.809,642.196,743.503,
835,613.517,546.954,609.46,545.415,626.966,267.911,494.28,641.966,743.311,
836,613.209,546.488,609.255,545.415,626.736,267.251,493.75,641.736,743.119,
837,612.901,546.023,609.05,545.159,626.506,266.591,493.193,641.506,742.927,
838,612.554,545.558,608.845,544.904,626.276,265.931,492.637,641.276,742.739,
839,612.207,545.357,608.64,544.648,626.046,265.271,492.08,641.046,742.552,
840,611.899,545.295,608.436,544.393,625.816,264.611,491.524,640.816,742.364,
841,611.59,545.232,608.231,544.109,625.586,263.951,490.968,640.586,742.176,
842,611.282,545.138,608.027,543.826,625.356,263.291,490.411,640.356,741.988,
843,610.974,545.045,607.822,543.542,625.126,262.631,489.855,640.126,741.8,
844,610.665,544.951,607.618,543.258,624.896,261.971,489.298,639.896,741.612,
845,610.357,544.857,607.414,542.974,624.667,261.311,488.742,639.667,741.425,
846,610.01,544.764,607.21,542.691,624.437,260.651,488.186,639.437,741.237,
847,609.663,544.67,607.006,542.407,624.207,259.991,487.629,639.207,741.049,
848,609.355,544.576,606.802,542.123,623.977,259.331,487.174,638.977,740.861,
849,609.046,544.483,606.599,541.612,623.747,258.671,487.041,638.747,740.673,
850,608.738,544.389,606.395,541.102,623.517,258.011,486.907,638.517,740.486,
851,608.43,544.295,606.192,540.591,623.287,257.351,486.774,638.287,740.298,
852,608.121,544.202,605.988,540.052,623.057,256.691,486.64,638.057,740.11,
853,607.813,544.108,605.785,539.513,622.827,256.031,486.507,637.827,739.922,
854,607.466,544.014,605.582,538.974,622.597,255.371,486.4,637.597,739.734,
855,607.119,543.92,605.379,538.434,622.367,254.711,486.293,637.367,739.547,
856,606.811,543.827,605.176,538.434,622.137,254.051,486.186,637.137,739.359,
857,606.503,543.733,604.973,538.434,621.907,253.391,486.079,636.907,739.171,
858,606.194,543.606,604.771,538.434,621.677,252.731,485.946,636.677,738.983,
859,605.886,543.512,604.568,538.434,621.447,252.071,485.812,636.447,738.795,
860,605.578,543.201,604.366,538.434,621.217,251.411,485.679,636.217,738.608,
861,605.269,543.085,604.163,538.434,620.987,250.751,485.679,635.987,738.42,
862,604.922,542.992,603.961,538.434,620.757,250.091,485.679,635.757,738.228,
863,604.575,542.681,603.759,538.434,620.527,249.431,485.679,635.527,738.036,
864,604.267,542.37,603.557,537.98,620.297,248.771,485.679,635.297,737.844,
865,603.959,542.06,603.355,537.526,620.067,248.111,485.679,635.067,737.651,
866,603.65,541.749,603.153,537.072,619.837,247.451,485.679,634.837,737.459,
867,603.342,541.438,602.951,536.618,619.607,246.791,485.679,634.607,737.267,
868,603.034,541.127,602.749,536.164,619.377,246.131,485.679,634.377,737.075,
869,602.725,540.75,602.548,535.711,619.147,245.471,485.679,634.147,736.883,
870,602.378,540.439,602.346,535.257,618.917,244.811,485.679,633.917,736.691,
871,602.032,539.695,602.145,535.257,618.687,244.151,485.679,633.687,736.499,
872,601.723,538.95,601.943,535.257,618.457,243.491,485.679,633.457,736.307,
873,601.415,538.206,601.742,535.257,618.227,242.831,485.679,633.227,736.115,
874,601.107,537.461,601.541,535.257,617.997,242.171,485.679,632.997,735.923,
875,600.798,536.717,601.34,535.086,617.767,241.511,485.679,632.767,735.731,
876,600.49,535.972,601.139,534.916,617.537,240.851,485.679,632.537,735.539,
877,600.182,535.228,600.938,534.746,617.307,240.191,485.679,632.307,735.347,
878,599.835,534.483,600.738,534.576,617.077,239.531,485.679,632.077,735.154,
879,599.488,533.739,600.537,534.405,616.847,238.871,485.679,631.847,734.962,
880,599.179,532.994,600.337,534.235,616.617,238.211,485.679,631.617,734.77,
881,598.871,532.25,600.136,534.065,616.387,237.551,485.465,631.387,734.578,
882,598.563,531.505,599.936,533.866,616.157,236.891,485.252,631.157,734.386,
883,598.254,530.761,599.736,533.668,615.927,236.231,485.038,630.927,734.194,
884,597.946,530.016,599.536,533.469,615.697,235.571,484.798,630.697,734.002,
885,597.638,529.272,599.336,533.271,615.467,234.911,484.557,630.467,733.81,
886,597.291,528.935,599.136,532.249,615.237,234.251,484.317,630.237,733.618,
887,596.944,528.872,598.936,531.69,615.007,233.591,484.077,630.007,733.426,
888,596.636,528.779,598.736,531.492,614.777,232.931,483.863,629.777,733.234,
889,596.327,528.685,598.537,531.124,614.547,232.271,483.649,629.547,733.042,
890,596.019,528.591,598.337,530.689,614.317,231.611,483.436,629.317,732.85,
891,595.711,528.498,598.138,529.674,614.087,230.951,483.222,629.087,732.657,
892,595.402,528.404,597.938,528.659,613.857,230.291,483.009,628.857,732.465,
893,595.094,528.31,597.739,527.644,613.627,229.631,482.795,628.627,732.273,
894,594.747,528.217,597.54,526.629,613.397,228.971,482.581,628.397,732.081,
895,594.4,528.123,597.341,525.613,613.167,228.311,482.368,628.167,731.889,
896,594.092,528.029,597.142,524.985,612.938,227.651,481.593,627.938,731.697,
897,593.783,527.936,596.943,524.701,612.708,226.991,480.821,627.708,731.505,
898,593.475,527.842,596.745,524.418,612.478,226.331,480.608,627.478,731.313,
899,593.167,527.748,596.546,524.134,612.248,225.671,480.396,627.248,731.121,
900,592.858,527.654,596.348,523.85,612.018,225.011,479.999,627.018,730.929,
901,592.55,527.561,596.149,523.85,611.788,224.351,479.787,626.788,730.737,
902,592.203,527.467,595.951,523.85,611.558,223.691,479.575,626.558,730.545,
903,591.856,527.373,595.753,523.85,611.328,223.031,478.807,626.328,730.353,
904,591.548,527.28,595.555,523.595,611.098,222.371,478.038,626.098,730.16,
905,591.24,526.891,595.357,523.339,610.868,221.711,477.27,625.868,729.968,
906,590.931,526.615,595.159,523.084,610.638,221.051,476.502,625.638,729.776,
907,590.623,526.522,594.961,522.829,610.408,220.391,475.733,625.408,729.584,
908,590.315,526.428,594.763,522.545,610.178,219.731,474.965,625.178,729.458,
909,590.006,525.962,594.566,522.261,609.948,219.071,474.197,624.948,729.458,
910,589.659,525.735,594.368,521.977,609.718,218.411,473.428,624.718,729.458,
911,589.313,525.27,594.171,521.694,609.488,217.751,472.686,624.488,729.458,
912,589.004,524.805,593.973,521.41,609.258,217.091,471.945,624.258,729.458,
913,588.696,524.339,593.776,521.126,609.028,216.431,471.203,624.028,729.458,
914,588.387,523.874,593.579,520.842,608.798,215.771,470.434,623.798,729.458,
915,588.079,523.409,593.382,520.559,608.568,215.111,469.666,623.568,729.458,
916,587.771,522.944,593.185,520.048,608.338,214.451,468.898,623.338,729.458,
917,587.462,522.478,592.988,519.537,608.108,213.791,468.129,623.108,729.458,
918,587.116,522.013,592.792,519.026,607.878,213.131,467.096,622.878,729.458,
919,586.769,521.548,592.595,518.487,607.648,212.471,466.063,622.648,729.458,
920,586.46,521.083,592.399,517.948,607.418,211.811,465.029,622.418,729.458,
921,586.152,520.617,592.202,517.409,607.188,211.151,463.996,622.188,729.458,
922,585.844,520.152,592.006,516.87,606.958,210.491,462.963,621.958,729.458,
923,585.535,519.687,591.809,516.87,606.728,209.831,461.93,621.728,729.458,
924,585.227,519.221,591.613,516.87,606.498,209.171,460.896,621.498,729.458,
925,584.919,518.756,591.417,516.87,606.268,208.511,459.863,621.268,729.458,
926,584.572,518.291,591.221,516.87,606.038,207.851,458.803,621.038,729.458,
927,584.225,517.826,591.026,516.87,605.808,207.191,457.743,620.808,729.458,
928,583.917,517.36,590.83,516.87,605.578,206.531,456.684,620.578,729.458,
929,583.608,516.895,590.634,516.87,605.348,205.871,455.624,620.348,729.458,
930,583.3,516.43,590.439,516.416,605.118,205.211,454.591,620.118,729.458,
931,582.991,515.965,590.243,515.962,604.888,204.551,453.557,619.888,729.458,
932,582.683,515.499,590.048,515.508,604.658,203.891,452.524,619.658,729.458,
933,582.375,515.034,589.852,515.054,604.428,203.231,451.491,619.428,729.458,
934,582.028,514.753,589.657,514.6,604.198,202.571,450.457,619.198,729.458,
935,581.681,514.691,589.462,514.164,603.968,201.911,449.711,618.968,729.458,
936,581.373,514.628,589.267,513.712,603.738,201.251,449.524,618.738,729.452,
937,581.064,514.566,589.072,513.261,603.508,200.591,449.337,618.508,729.452,
938,580.756,514.472,588.877,513.238,603.278,199.931,449.123,618.278,729.452,
939,580.448,514.379,588.682,513.238,603.048,199.271,448.91,618.048,729.452,
940,580.139,514.285,588.488,513.238,602.818,198.611,448.696,617.818,729.452,
941,579.831,514.191,588.293,513.238,602.588,197.951,448.482,617.588,729.452,
942,579.484,514.097,588.099,513.068,602.358,197.291,448.295,617.358,729.452,
943,579.137,514.004,587.904,512.898,602.128,196.631,448.108,617.128,729.452,
944,578.829,513.91,587.71,512.727,601.898,195.971,447.922,616.898,729.452,
945,578.521,513.816,587.516,512.557,601.668,195.311,447.735,616.668,729.452,
946,578.212,513.723,587.323,512.387,601.438,194.651,447.521,616.438,729.452,
947,577.904,513.629,587.129,512.217,601.208,193.991,447.307,616.208,729.452,
948,577.595,513.535,586.935,512.046,600.979,193.331,447.094,615.979,729.452,
949,577.287,513.442,586.741,511.848,600.749,192.671,447.094,615.749,729.452,
950,576.94,513.348,586.548,511.649,600.519,192.011,447.094,615.519,729.452,
951,576.593,513.254,586.354,511.451,600.289,191.351,447.094,615.289,729.452,
952,576.285,513.161,586.161,511.252,600.059,190.691,447.094,615.059,729.452,
953,575.977,513.067,585.967,510.23,599.829,190.031,447.094,614.829,729.452,
954,575.668,512.755,585.774,509.945,599.599,189.371,447.094,614.599,729.452,
955,575.36,512.442,585.581,509.452,599.369,188.711,447.094,614.369,729.452,
956,575.052,512.328,585.388,509.254,599.139,188.051,447.094,614.139,729.452,
957,574.743,512.234,585.195,509.057,598.909,187.391,447.094,613.909,729.452,
958,574.396,511.923,585.002,508.041,598.679,186.731,447.094,613.679,729.452,
959,574.05,511.664,584.809,507.026,598.449,186.071,447.094,613.449,729.452,
960,573.741,511.478,584.617,506.01,598.219,185.411,447.094,613.219,729.452,
961,573.433,511.168,584.424,504.994,597.989,184.751,447.094,612.989,729.452,
962,573.125,510.858,584.232,503.979,597.759,184.091,447.094,612.759,729.452,
963,572.816,510.548,584.039,502.966,597.529,183.431,447.094,612.529,729.452,
964,572.508,510.237,583.847,502.683,597.299,182.771,447.094,612.299,729.452,
965,572.199,509.927,583.655,502.399,597.069,182.111,446.827,612.069,729.452,
966,571.853,509.617,583.463,502.115,596.839,181.451,446.56,611.839,729.452,
967,571.506,508.954,583.271,501.831,596.609,180.791,446.293,611.609,729.452,
968,571.197,508.21,583.079,501.831,596.379,180.131,446.026,611.379,729.452,
969,570.889,507.465,582.887,501.831,596.149,179.471,445.812,611.149,729.452,
970,570.581,506.721,582.695,501.831,595.919,178.811,445.598,610.919,729.452,
971,570.272,505.976,582.504,501.576,595.689,178.151,445.385,610.689,729.452,
972,569.964,505.232,582.312,501.321,595.459,177.491,445.118,610.459,729.452,
973,569.656,504.487,582.12,501.065,595.229,176.831,444.851,610.229,729.452,
974,569.309,503.743,581.929,500.81,594.999,176.171,444.584,609.999,729.452,
975,568.962,502.998,581.738,500.526,594.769,175.511,444.317,609.769,729.452,
976,568.654,502.254,581.547,500.242,594.539,174.851,444.076,609.539,729.452,
977,568.345,501.509,581.356,499.959,594.309,174.191,443.836,609.309,729.452,
978,568.037,500.765,581.165,499.675,594.079,173.531,443.596,609.079,729.452,
979,567.729,500.02,580.974,499.391,593.849,172.871,443.355,608.849,729.447,
980,567.42,499.276,580.784,499.107,593.619,172.211,443.115,608.619,729.447,
981,567.112,498.531,580.593,498.824,593.389,171.551,442.875,608.389,729.447,
982,566.765,498.386,580.403,498.54,593.159,170.891,442.634,608.159,729.447,
983,566.418,498.323,580.212,498.029,592.929,170.231,442.394,607.929,729.447,
984,566.11,498.23,580.022,497.518,592.699,169.571,441.807,607.699,729.447,
985,565.801,498.136,579.831,497.008,592.469,168.911,441.219,607.469,729.447,
986,565.493,498.042,579.641,496.468,592.239,168.251,440.632,607.239,729.447,
987,565.185,497.949,579.451,495.966,592.009,167.591,440.044,607.009,729.447,
988,564.876,497.855,579.261,495.458,591.779,166.931,439.684,606.779,729.447,
989,564.568,497.761,579.071,494.95,591.549,166.271,439.374,606.549,729.447,
990,564.221,497.667,578.881,494.851,591.319,165.611,439.136,606.319,729.447,
991,563.874,497.574,578.692,494.851,591.089,164.951,438.667,606.089,729.447,
992,563.566,497.48,578.502,494.851,590.859,164.291,438.084,605.859,729.447,
993,563.258,497.386,578.313,494.851,590.629,163.631,437.502,605.629,729.447,
994,562.949,497.293,578.123,494.851,590.399,162.971,436.919,605.399,729.447,
995,562.641,497.199,577.934,494.851,590.169,162.311,436.362,605.169,729.447,
996,562.333,497.105,577.745,494.851,589.939,161.651,435.806,604.939,729.447,
997,562.024,497.011,577.555,494.397,589.709,160.991,435.25,604.709,729.447,
998,561.677,496.918,577.366,493.943,589.479,160.331,434.693,604.479,729.447,
999,561.33,496.824,577.177,493.489,589.25,159.671,434.084,604.25,729.447,
1000,561.022,496.73,576.988,493.035,589.02,159.011,433.474,604.02,729.447,
1001,560.714,496.262,576.8,492.581,588.79,158.351,432.865,603.79,729.447,
1002,560.405,495.793,576.611,492.127,588.56,157.691,432.256,603.56,729.447,
1003,560.097,495.643,576.423,491.719,588.33,157.031,431.699,603.33,729.447,
1004,559.789,495.201,576.234,491.518,588.1,156.371,431.143,603.1,729.447,
1005,559.48,495.108,576.046,491.219,587.87,155.711,430.586,602.87,729.447,
1006,559.133,494.995,575.858,491.219,587.64,155.051,430.03,602.64,729.447,
1007,558.787,494.902,575.67,491.219,587.41,154.391,429.447,602.41,729.447,
1008,558.478,494.437,575.482,491.219,587.18,153.73,428.864,602.18,729.447,
1009,558.17,493.972,575.294,491.049,586.95,153.07,428.281,601.95,729.447,
1010,557.862,493.506,575.106,490.878,586.72,152.41,427.698,601.72,729.447,
1011,557.553,493.041,574.918,490.708,586.49,151.75,427.169,601.49,729.447,
1012,557.245,492.576,574.73,490.538,586.26,151.09,426.639,601.26,729.447,
1013,556.937,492.111,574.543,490.368,586.03,150.43,426.109,601.03,729.447,
1014,556.59,491.645,574.355,490.197,585.8,149.77,425.579,600.8,729.447,
1015,556.243,491.18,574.168,490.027,585.57,149.11,425.023,600.57,729.447,
1016,555.934,490.715,573.98,489.829,585.34,148.45,424.466,600.34,729.447,
1017,555.626,490.249,573.793,489.63,585.11,147.79,423.91,600.11,729.447,
1018,555.318,489.784,573.606,489.431,584.88,147.13,423.353,599.88,729.447,
1019,555.009,489.319,573.419,489.233,584.65,146.47,422.797,599.65,729.447,
1020,554.701,488.853,573.232,488.211,584.42,145.81,422.241,599.42,729.447,
1021,554.393,488.388,573.045,488.008,584.19,145.15,421.684,599.19,729.447,
1022,554.046,487.923,572.858,487.31,583.96,144.49,421.128,598.96,729.43,
1023,553.699,487.458,572.672,486.81,583.73,143.83,420.658,598.73,729.413,
1024,553.391,486.992,572.485,486.613,583.5,143.17,420.524,598.5,729.395,
1025,553.082,486.527,572.298,486.415,583.27,142.51,420.391,598.27,729.392,
1026,552.774,486.062,572.112,485.4,583.04,141.85,420.257,598.04,729.392,
1027,552.466,485.596,571.925,484.385,582.81,141.19,420.124,597.81,729.392,
1028,552.157,485.131,571.739,483.37,582.58,140.53,419.99,597.58,729.392,
1029,551.849,484.666,571.553,482.355,582.35,139.87,419.857,597.35,729.375,
1030,551.502,484.205,571.367,481.34,582.12,139.21,419.75,597.12,729.358,
1031,551.155,484.142,571.182,480.663,581.89,138.55,419.643,596.89,729.341,
1032,550.847,484.08,570.996,480.379,581.66,137.89,419.536,596.66,729.324,
1033,550.538,484.017,570.81,480.096,581.43,137.23,419.43,596.43,729.307,
1034,550.23,483.924,570.625,479.812,581.2,136.57,419.296,596.2,729.29,
1035,549.922,483.83,570.439,479.812,580.97,135.91,419.163,595.97,729.273,
1036,549.613,483.736,570.254,479.812,580.74,135.25,419.029,595.74,729.255,
1037,549.305,483.642,570.068,479.812,580.51,134.59,419.029,595.51,729.238,
1038,548.958,483.549,569.883,479.557,580.28,133.93,419.029,595.28,729.221,
1039,548.611,483.455,569.698,479.301,580.05,133.27,419.029,595.05,729.204,
1040,548.303,483.361,569.513,479.046,579.82,132.61,419.029,594.82,729.187,
1041,547.995,483.267,569.328,478.79,579.59,131.95,419.029,594.59,729.17,
1042,547.686,483.174,569.143,478.507,579.36,131.29,419.029,594.36,729.153,
1043,547.378,483.08,568.958,478.223,579.13,130.63,419.029,594.13,729.136,
1044,547.07,482.986,568.773,477.939,578.9,129.97,419.029,593.9,729.119,
1045,546.761,482.893,568.589,477.655,578.67,129.31,419.029,593.67,729.102,
1046,546.414,482.799,568.404,477.372,578.44,128.65,419.029,593.44,729.085,
1047,546.068,482.705,568.22,477.088,578.21,127.99,419.029,593.21,729.067,
1048,545.759,482.611,568.035,476.804,577.98,127.33,419.029,592.98,729.05,
1049,545.451,482.518,567.851,476.52,577.75,126.67,419.029,592.75,729.033,
1050,545.142,482.205,567.667,476.01,577.521,126.01,419.029,592.521,729.016,
1051,544.834,481.893,567.483,475.499,577.291,125.35,419.029,592.291,728.999,
1052,544.526,481.581,567.299,474.988,577.061,124.69,419.029,592.061,728.982,
1053,544.217,481.268,567.115,474.449,576.831,124.03,419.029,591.831,728.965,
1054,543.871,480.956,566.93,473.91,576.601,123.37,419.029,591.601,728.948,
1055,543.524,480.85,566.747,473.396,576.371,122.71,419.029,591.371,728.931,
1056,543.215,480.757,566.564,472.888,576.141,122.05,419.029,591.141,728.914,
1057,542.907,480.664,566.38,472.832,575.911,121.39,418.815,590.911,728.897,
1058,542.599,480.354,566.197,472.832,575.681,120.73,418.602,590.681,728.879,
1059,542.29,480.044,566.013,472.832,575.451,120.07,418.388,590.451,728.862,
1060,541.982,479.734,565.83,472.832,575.221,119.41,418.148,590.221,728.845,
1061,541.674,479.424,565.647,472.832,574.991,118.75,417.907,589.991,728.828,
1062,541.327,479.113,565.464,472.832,574.761,118.09,417.667,589.761,728.811,
1063,540.98,478.803,565.281,472.832,574.531,117.43,417.427,589.531,728.794,
1064,540.672,478.059,565.098,472.378,574.301,116.77,417.213,589.301,728.777,
1065,540.363,477.314,564.915,471.924,574.071,116.11,417,589.071,728.76,
1066,540.055,476.57,564.732,471.47,573.841,115.45,416.786,588.841,728.743,
1067,539.746,475.825,564.55,471.016,573.611,114.79,416.572,588.611,728.726,
1068,539.438,475.081,564.367,470.562,573.381,114.13,416.359,588.381,728.709,
1069,539.13,474.336,564.185,470.108,573.151,113.47,416.145,588.151,728.691,
1070,538.783,473.592,564.002,469.728,572.921,112.81,415.931,587.921,728.674,
1071,538.436,472.847,563.82,469.277,572.691,112.15,415.718,587.691,728.657,
1072,538.128,472.103,563.638,469.2,572.461,111.49,414.943,587.461,728.64,
1073,537.819,471.358,563.456,469.2,572.231,110.83,414.169,587.231,728.623,
1074,537.511,470.614,563.274,469.2,572.001,110.17,413.434,587.001,728.606,
1075,537.203,469.869,563.092,469.2,571.771,109.51,413.222,586.771,728.589,
1076,536.894,469.125,562.91,469.029,571.541,108.85,413.009,586.541,728.572,
1077,536.586,468.38,562.728,468.859,571.311,108.19,412.464,586.311,728.563,
1078,536.239,467.636,562.547,468.689,571.081,107.53,412.252,586.081,728.555,
1079,535.892,467.118,562.365,468.519,570.851,106.87,412.04,585.851,728.546,
1080,535.584,467.025,562.184,468.348,570.621,106.21,411.346,585.621,728.538,
1081,535.276,466.931,562.002,468.178,570.391,105.55,410.578,585.391,728.529,
1082,534.967,466.837,561.821,468.008,570.161,104.89,409.81,585.161,728.521,
1083,534.659,466.744,561.64,467.809,569.931,104.23,409.041,584.931,728.512,
1084,534.35,466.65,561.459,467.611,569.701,103.57,408.273,584.701,728.503,
1085,534.042,466.556,561.278,467.412,569.471,102.91,407.505,584.471,728.495,
1086,533.695,466.462,561.096,467.213,569.241,102.25,406.737,584.241,728.486,
1087,533.348,466.369,560.915,466.192,569.011,101.59,405.969,584.011,728.478,
1088,533.04,466.275,560.735,465.56,568.781,100.93,405.227,583.781,728.469,
1089,532.732,466.181,560.555,465.186,568.551,100.27,404.485,583.551,728.461,
1090,532.423,466.088,560.374,464.988,568.321,99.6102,403.744,583.321,728.452,
1091,532.115,465.994,560.194,464.791,568.091,98.9502,403.002,583.091,728.444,
1092,531.807,465.9,560.013,464.593,567.861,98.2902,402.234,582.861,728.435,
1093,531.498,465.806,559.833,463.578,567.631,97.6302,401.466,582.631,728.427,
1094,531.151,465.713,559.653,462.562,567.401,96.9702,400.698,582.401,728.418,
1095,530.805,465.619,559.473,461.546,567.171,96.3102,399.93,582.171,728.409,
1096,530.496,465.525,559.293,460.531,566.941,95.6502,398.896,581.941,728.401,
1097,530.188,465.113,559.113,459.515,566.711,94.9902,397.863,581.711,728.392,
1098,529.88,465.019,558.933,458.644,566.481,94.3302,396.83,581.481,728.384,
1099,529.571,464.795,558.753,458.36,566.251,93.6702,395.797,581.251,728.375,
1100,529.263,464.702,558.574,458.076,566.021,93.0102,394.764,581.021,728.367,
1101,528.954,464.317,558.394,457.793,565.792,92.3502,393.731,580.792,728.35,
1102,528.608,464.224,558.215,457.793,565.562,91.6902,392.698,580.562,728.333,
1103,528.261,464.131,558.035,457.793,565.332,91.0302,391.665,580.332,728.315,
1104,527.952,463.666,557.856,457.793,565.102,90.3701,390.606,580.102,728.298,
1105,527.644,463.2,557.677,457.699,564.872,89.7101,389.546,579.872,728.281,
1106,527.336,462.735,557.498,457.444,564.642,89.0501,388.487,579.642,728.264,
1107,527.027,462.27,557.319,457.188,564.412,88.3901,387.427,579.412,728.247,
1108,526.719,461.804,557.14,456.933,564.182,87.7301,386.394,579.182,728.23,
1109,526.411,461.339,556.961,456.649,563.952,87.0701,385.361,578.952,728.213,
1110,526.064,460.874,556.782,456.366,563.722,86.4101,384.328,578.722,728.196,
1111,525.717,460.409,556.603,456.082,563.492,85.7501,383.295,578.492,728.179,
1112,525.409,459.943,556.425,455.798,563.262,85.0901,382.874,578.262,728.162,
1113,525.1,459.478,556.246,455.514,563.032,84.4301,382.687,578.032,728.145,
1114,524.792,459.013,556.068,455.231,562.802,83.7701,382.473,577.802,728.128,
1115,524.484,458.547,555.889,454.947,562.572,83.1101,382.26,577.572,728.11,
1116,524.175,458.082,555.711,454.663,562.342,82.4501,382.046,577.342,728.093,
1117,523.867,457.617,555.533,454.153,562.112,81.7901,381.832,577.112,728.076,
1118,523.52,457.151,555.355,453.642,561.882,81.1301,381.646,576.882,728.059,
1119,523.173,456.686,555.177,453.131,561.652,80.4701,381.459,576.652,728.042,
1120,522.865,456.221,554.999,452.772,561.422,79.8101,381.272,576.422,728.025,
1121,522.556,455.756,554.822,452.49,561.192,79.1501,381.085,576.192,728.008,
1122,522.248,455.29,554.644,452.208,560.962,78.4901,380.871,575.962,727.991,
1123,521.94,454.825,554.467,451.7,560.732,77.8301,380.658,575.732,727.974,
1124,521.631,454.36,554.289,451.192,560.502,77.1701,380.444,575.502,727.957,
1125,521.323,453.894,554.112,450.975,560.272,76.5101,380.444,575.272,727.94,
1126,520.976,453.429,553.935,450.975,560.042,75.8501,380.444,575.042,727.922,
1127,520.629,452.964,553.758,450.975,559.812,75.1901,380.444,574.812,727.905,
1128,520.321,452.843,553.581,450.975,559.582,74.5301,380.444,574.582,727.888,
1129,520.013,452.781,553.404,450.975,559.352,73.8701,380.444,574.352,727.871,
1130,519.704,452.687,553.227,450.975,559.122,73.2101,380.444,574.122,727.854,
1131,519.396,452.594,553.049,450.975,558.892,72.55,380.444,573.892,727.837,
1132,519.088,452.5,552.872,450.521,558.662,71.89,380.444,573.662,727.82,
1133,518.779,452.406,552.696,450.067,558.432,71.23,380.444,573.432,727.803,
1134,518.432,452.312,552.519,449.613,558.202,70.57,380.444,573.202,727.786,
1135,518.085,452.219,552.343,449.159,557.972,69.91,380.444,572.972,727.769,
1136,517.777,452.125,552.166,448.705,557.742,69.25,380.444,572.742,727.752,
