time,POLE_VAULTING,FOOTBALL,ZOMBONI,JACK_IN_THE_BOX,BALLON,DIGGER,LADDER,CATAPULT,GARGANTUAAR,
812,603.413,503.172,606.802,498.221,479.564,227.846,456.394,524.564,690.375,
813,603.059,502.693,606.599,497.185,479.194,227.166,455.851,524.194,690.169,
814,602.744,502.215,606.395,496.149,478.824,226.486,455.257,523.824,689.964,
815,602.428,501.736,606.192,495.861,478.454,225.806,454.715,523.454,689.758,
816,602.113,501.257,605.988,495.573,478.084,225.126,454.173,523.084,689.552,
817,601.798,501.161,605.785,495.285,477.714,224.446,453.63,522.714,689.346,
818,601.483,501.065,605.582,494.997,477.344,223.766,453.082,522.344,689.14,
819,601.128,500.97,605.379,494.709,476.974,223.086,452.512,521.974,688.934,
820,600.773,500.906,605.176,494.422,476.604,222.406,451.942,521.604,688.728,
821,600.419,500.842,604.973,494.134,476.234,221.726,451.372,521.234,688.522,
822,600.103,500.778,604.771,494.134,475.864,221.046,450.802,520.864,688.316,
823,599.788,500.714,604.568,494.134,475.494,220.366,450.231,520.494,688.11,
824,599.473,500.619,604.366,494.134,475.124,219.686,449.661,520.124,687.904,
825,599.158,500.523,604.163,494.134,474.754,219.006,449.091,519.754,687.698,
826,598.842,500.427,603.961,493.875,474.384,218.326,448.521,519.384,687.492,
827,598.488,500.331,603.759,493.616,474.014,217.646,447.951,519.014,687.286,
828,598.133,500.236,603.557,493.357,473.644,216.966,447.397,518.644,687.081,
829,597.778,500.14,603.355,493.069,473.274,216.286,446.827,518.274,686.875,
830,597.463,500.044,603.153,492.781,472.904,215.606,446.285,517.904,686.669,
831,597.148,499.948,602.951,492.493,472.534,214.926,445.743,517.534,686.463,
832,596.833,499.852,602.749,492.205,472.164,214.246,445.201,517.164,686.257,
833,596.517,499.757,602.548,491.917,471.794,213.566,444.659,516.794,686.058,
834,596.202,499.661,602.346,491.63,471.424,212.886,444.524,516.424,685.859,
835,595.847,499.565,602.145,491.342,471.054,212.206,444.388,516.054,685.659,
836,595.493,499.469,601.943,491.054,470.684,211.526,444.252,515.684,685.46,
837,595.138,499.374,601.742,490.536,470.314,210.846,444.117,515.314,685.261,
838,594.823,499.278,601.541,490.018,469.944,210.166,443.981,514.944,685.062,
839,594.508,499.182,601.34,489.499,469.574,209.486,443.846,514.574,684.863,
840,594.192,498.863,601.139,488.953,469.204,208.806,443.71,514.204,684.664,
841,593.877,498.544,600.938,488.406,468.834,208.126,443.602,513.834,684.465,
842,593.562,498.225,600.738,487.859,468.464,207.446,443.469,513.464,684.266,
843,593.207,497.905,600.537,487.312,468.094,206.766,443.335,513.094,684.067,
844,592.852,497.586,600.337,487.312,467.724,206.086,443.201,512.724,683.868,
845,592.498,497.267,600.136,487.312,467.354,205.406,443.066,512.354,683.669,
846,592.182,496.501,599.936,487.312,466.984,204.726,442.932,511.984,683.469,
847,591.867,495.735,599.736,487.312,466.614,204.046,442.798,511.614,683.27,
848,591.552,494.969,599.536,487.312,466.244,203.366,442.69,511.244,683.064,
849,591.237,494.203,599.336,487.312,465.874,202.686,442.583,510.874,682.858,
850,590.922,493.437,599.136,487.312,465.504,202.006,442.295,510.504,682.653,
851,590.567,492.671,598.936,486.851,465.134,201.326,442.163,510.134,682.447,
852,590.212,491.905,598.736,486.391,464.764,200.646,442.03,509.764,682.241,
853,589.897,491.139,598.537,485.93,464.394,199.966,441.897,509.394,682.035,
854,589.582,490.373,598.337,485.469,464.024,199.286,441.764,509.024,681.829,
855,589.266,489.607,598.138,485.009,463.654,198.606,441.632,508.654,681.623,
856,588.951,488.841,597.938,484.548,463.284,197.926,441.499,508.284,681.417,
857,588.636,488.075,597.739,484.088,462.914,197.246,441.366,507.914,681.211,
858,588.321,487.309,597.54,483.627,462.544,196.566,441.233,507.544,681.005,
859,587.966,486.543,597.341,483.627,462.174,195.886,441.127,507.174,680.799,
860,587.611,485.777,597.142,483.627,461.804,195.206,441.021,506.804,680.593,
861,587.296,485.011,596.943,483.627,461.434,194.526,440.915,506.434,680.387,
862,586.981,484.245,596.745,483.454,461.064,193.846,440.782,506.064,680.181,
863,586.666,484.149,596.546,483.282,460.694,193.166,440.649,505.694,679.879,
864,586.35,484.053,596.348,483.109,460.324,192.486,440.516,505.324,679.577,
865,586.035,483.957,596.149,482.936,459.954,191.806,440.384,504.954,679.275,
866,585.68,483.894,595.951,482.764,459.584,191.126,440.384,504.584,678.973,
867,585.326,483.83,595.753,482.591,459.214,190.446,440.384,504.214,678.671,
868,584.971,483.766,595.555,482.418,458.844,189.766,440.384,503.844,678.369,
869,584.656,483.67,595.357,482.246,458.474,189.086,440.384,503.474,678.067,
870,584.341,483.574,595.159,482.044,458.104,188.406,440.384,503.104,677.765,
871,584.025,483.479,594.961,481.759,457.734,187.726,440.384,502.734,677.463,
872,583.71,483.383,594.763,481.386,457.364,187.046,440.384,502.364,677.161,
873,583.395,483.287,594.566,480.605,456.994,186.366,440.384,501.994,676.859,
874,583.04,483.191,594.368,479.568,456.624,185.686,440.384,501.624,676.557,
875,582.685,483.095,594.171,478.532,456.254,185.006,440.384,501.254,676.255,
876,582.331,483,593.973,477.496,455.884,184.326,440.384,500.884,675.952,
877,582.016,482.904,593.776,476.46,455.514,183.646,440.384,500.514,675.65,
878,581.7,482.808,593.579,475.423,455.144,182.966,440.241,500.144,675.348,
879,581.385,482.712,593.382,474.387,454.774,182.286,440.024,499.774,675.046,
880,581.07,482.617,593.185,473.351,454.404,181.606,439.807,499.404,674.744,
881,580.755,482.521,592.988,473.063,454.034,180.926,439.59,499.034,674.442,
882,580.4,482.425,592.792,472.775,453.664,180.246,438.863,498.664,674.14,
883,580.045,482.329,592.595,472.487,453.294,179.566,438.076,498.294,673.838,
884,579.691,482.234,592.399,472.199,452.924,178.886,437.289,497.924,673.536,
885,579.375,481.755,592.202,471.912,452.554,178.206,436.502,497.554,673.234,
886,579.06,481.276,592.006,471.624,452.184,177.526,435.715,497.184,672.932,
887,578.745,480.797,591.809,471.336,451.814,176.846,434.928,496.814,672.63,
888,578.43,480.319,591.613,471.336,451.444,176.167,434.14,496.444,672.328,
889,578.114,479.84,591.417,471.336,451.074,175.487,433.38,496.074,672.026,
890,577.76,479.361,591.221,471.336,450.704,174.807,432.621,495.704,671.724,
891,577.405,478.882,591.026,471.336,450.334,174.127,431.861,495.334,671.422,
892,577.05,478.404,590.83,471.077,449.964,173.447,431.101,494.964,671.119,
893,576.735,477.925,590.634,470.818,449.594,172.767,430.314,494.594,670.817,
894,576.42,477.446,590.439,470.559,449.224,172.087,429.526,494.224,670.515,
895,576.105,476.967,590.243,470.271,448.854,171.407,428.739,493.854,670.213,
896,575.789,476.488,590.048,469.983,448.484,170.727,427.681,493.484,669.911,
897,575.474,476.01,589.852,469.695,448.114,170.047,426.622,493.114,669.609,
898,575.119,475.531,589.657,469.407,447.744,169.367,425.564,492.744,669.307,
899,574.765,475.052,589.462,469.119,447.374,168.687,424.505,492.374,669.005,
900,574.449,474.573,589.267,468.832,447.004,168.007,423.447,492.004,668.703,
901,574.134,474.095,589.072,468.544,446.634,167.327,422.388,491.634,668.401,
902,573.819,473.616,588.877,468.256,446.264,166.647,421.33,491.264,668.099,
903,573.504,473.137,588.682,467.738,445.894,165.967,420.271,490.894,667.797,
904,573.188,472.658,588.488,467.22,445.524,165.287,419.185,490.524,667.495,
905,572.873,472.18,588.293,466.702,445.154,164.607,418.1,490.154,667.193,
906,572.519,471.701,588.099,466.155,444.784,163.927,417.014,489.784,666.891,
907,572.164,471.222,587.904,465.608,444.414,163.247,415.928,489.414,666.589,
908,571.849,470.743,587.71,465.061,444.044,162.567,414.87,489.044,666.286,
909,571.533,470.265,587.516,464.514,443.674,161.887,413.811,488.674,665.984,
910,571.218,469.786,587.323,464.514,443.304,161.207,412.753,488.304,665.682,
911,570.903,469.69,587.129,464.514,442.934,160.527,411.694,487.934,665.38,
912,570.588,469.594,586.935,464.514,442.564,159.847,410.636,487.564,665.078,
913,570.233,469.499,586.741,464.514,442.194,159.167,409.577,487.194,664.776,
914,569.878,469.435,586.548,464.514,441.824,158.487,408.519,486.824,664.474,
915,569.524,469.371,586.354,464.514,441.454,157.807,408.302,486.454,664.172,
916,569.208,469.307,586.161,464.514,441.084,157.127,407.499,486.084,663.87,
917,568.893,469.243,585.967,464.053,440.714,156.447,407.282,485.714,663.568,
918,568.578,469.147,585.774,463.593,440.344,155.767,407.065,485.344,663.266,
919,568.263,469.052,585.581,463.132,439.974,155.087,406.848,484.974,662.964,
920,567.947,468.956,585.388,462.672,439.604,154.407,406.658,484.604,662.662,
921,567.593,468.86,585.195,462.211,439.234,153.727,406.469,484.234,662.36,
922,567.238,468.764,585.002,461.75,438.865,153.047,406.279,483.865,662.058,
923,566.883,468.669,584.809,461.29,438.495,152.367,406.089,483.495,662.03,
924,566.568,468.573,584.617,460.829,438.125,151.687,405.872,483.125,662.003,
925,566.253,468.477,584.424,460.829,437.755,151.007,405.656,482.755,661.975,
926,565.938,468.381,584.232,460.829,437.385,150.327,405.439,482.385,661.948,
927,565.622,468.286,584.039,460.829,437.015,149.647,405.222,482.015,661.92,
928,565.307,468.19,583.847,460.657,436.645,148.967,405.032,481.645,661.893,
929,564.952,468.094,583.655,460.484,436.275,148.287,404.842,481.275,661.865,
930,564.598,467.998,583.463,460.311,435.905,147.607,404.653,480.905,661.838,
931,564.243,467.902,583.271,460.138,435.535,146.927,404.463,480.535,661.81,
932,563.928,467.807,583.079,459.966,435.165,146.247,404.246,480.165,661.783,
933,563.613,467.711,582.887,459.793,434.795,145.567,404.029,479.795,661.755,
934,563.297,467.392,582.695,459.62,434.425,144.887,403.812,479.425,661.728,
935,562.982,467.073,582.504,459.448,434.055,144.207,403.728,479.055,661.701,
936,562.667,466.753,582.312,459.246,433.685,143.527,403.728,478.685,661.673,
937,562.312,466.434,582.12,459.045,433.315,142.847,403.728,478.315,661.639,
938,561.958,466.115,581.929,458.817,432.945,142.167,403.728,477.945,661.604,
939,561.642,465.796,581.738,457.807,432.575,141.487,403.67,477.575,661.57,
940,561.327,465.03,581.547,456.771,432.205,140.807,403.455,477.205,661.536,
941,561.012,464.264,581.356,455.734,431.835,140.127,403.24,476.835,661.502,
942,560.697,463.498,581.165,454.698,431.465,139.447,403.025,476.465,661.467,
943,560.381,462.732,580.974,453.662,431.095,138.767,402.961,476.095,661.433,
944,560.066,461.966,580.784,452.625,430.725,138.087,402.961,475.725,661.399,
945,559.711,461.2,580.593,451.589,430.355,137.407,402.766,475.355,661.364,
946,559.357,460.434,580.403,450.553,429.985,136.727,402.551,474.985,661.33,
947,559.041,459.668,580.212,450.265,429.615,136.047,402.415,474.615,661.296,
948,558.726,458.902,580.022,449.977,429.245,135.367,402.229,474.245,661.261,
949,558.411,458.136,579.831,449.689,428.875,134.687,402.043,473.875,661.227,
950,558.096,457.37,579.641,449.401,428.505,134.007,401.858,473.505,661.193,
951,557.78,456.604,579.451,449.114,428.135,133.327,401.645,473.135,661.159,
952,557.426,455.838,579.261,448.826,427.765,132.647,401.433,472.765,661.131,
953,557.071,455.072,579.071,448.538,427.395,131.967,401.22,472.395,661.104,
954,556.716,454.306,578.881,448.538,427.025,131.287,401.008,472.025,661.076,
955,556.401,453.54,578.692,448.538,426.655,130.607,401.008,471.655,661.049,
956,556.086,452.773,578.502,448.538,426.285,129.927,401.008,471.285,661.021,
957,555.771,452.678,578.313,448.538,425.915,129.247,401.008,470.915,660.994,
958,555.455,452.582,578.123,448.279,425.545,128.567,401.008,470.545,660.966,
959,555.14,452.486,577.934,448.02,425.175,127.887,401.008,470.175,660.939,
960,554.786,452.422,577.745,447.761,424.805,127.207,401.008,469.805,660.911,
961,554.431,452.359,577.555,447.473,424.435,126.527,400.777,469.435,660.884,
962,554.076,452.295,577.366,447.185,424.065,125.847,400.533,469.065,660.856,
963,553.761,452.199,577.177,446.897,423.695,125.167,400.289,468.695,660.829,
964,553.446,452.103,576.988,446.609,423.325,124.487,400.045,468.325,660.801,
965,553.13,452.007,576.8,446.322,422.955,123.807,399.801,467.955,660.774,
966,552.815,451.912,576.611,446.034,422.585,123.127,399.557,467.585,660.747,
967,552.5,451.816,576.423,445.746,422.215,122.447,399.313,467.215,660.712,
968,552.145,451.72,576.234,445.458,421.845,121.767,399.069,466.845,660.678,
969,551.791,451.624,576.046,444.94,421.475,121.087,398.473,466.475,660.644,
970,551.436,451.529,575.858,444.422,421.105,120.407,397.877,466.105,660.609,
971,551.121,451.433,575.67,443.904,420.735,119.727,397.28,465.735,660.575,
972,550.805,451.337,575.482,443.357,420.365,119.047,396.684,465.365,660.541,
973,550.49,451.241,575.294,442.81,419.995,118.367,396.115,464.995,660.506,
974,550.175,451.146,575.106,442.263,419.625,117.687,395.546,464.625,660.472,
975,549.86,451.05,574.918,441.716,419.255,117.007,394.976,464.255,660.438,
976,549.505,450.954,574.73,441.716,418.885,116.327,394.407,463.885,660.404,
977,549.15,450.858,574.543,441.716,418.515,115.647,393.784,463.515,660.369,
978,548.796,450.762,574.355,441.716,418.145,114.967,393.16,463.145,660.335,
979,548.48,450.284,574.168,441.716,417.775,114.287,392.537,462.775,660.301,
980,548.165,449.805,573.98,441.716,417.405,113.607,391.914,462.405,660.266,
981,547.85,449.326,573.793,441.716,417.035,112.927,391.344,462.035,660.232,
982,547.535,448.847,573.606,441.716,416.665,112.247,390.775,461.665,660.205,
983,547.219,448.369,573.419,441.255,416.295,111.567,390.206,461.295,660.177,
984,546.865,447.89,573.232,440.795,415.925,110.887,389.61,460.925,660.15,
985,546.51,447.411,573.045,440.334,415.555,110.207,389.013,460.555,660.122,
986,546.195,446.932,572.858,439.874,415.185,109.527,388.417,460.185,660.095,
987,545.88,446.454,572.672,439.413,414.815,108.847,387.821,459.815,660.067,
988,545.564,445.975,572.485,438.952,414.445,108.167,387.279,459.445,660.04,
989,545.249,445.496,572.298,438.492,414.075,107.487,386.737,459.075,660.012,
990,544.934,445.017,572.112,438.031,413.705,106.807,386.195,458.705,659.985,
991,544.619,444.539,571.925,438.031,413.335,106.127,385.652,458.335,659.957,
992,544.264,444.06,571.739,438.031,412.965,105.447,385.083,457.965,659.93,
993,543.909,443.581,571.553,438.031,412.595,104.767,384.514,457.595,659.902,
994,543.594,443.102,571.367,437.859,412.225,104.087,383.945,457.225,659.875,
995,543.279,442.624,571.182,437.686,411.855,103.407,383.376,456.855,659.847,
996,542.964,442.145,570.996,437.513,411.485,102.727,382.807,456.485,659.82,
997,542.648,441.666,570.81,437.341,411.115,102.047,382.237,456.115,659.703,
998,542.333,441.187,570.625,437.168,410.745,101.367,381.668,455.745,659.587,
999,541.978,440.708,570.439,436.995,410.375,100.687,381.099,455.375,659.47,
1000,541.624,440.23,570.254,436.822,410.005,100.007,380.53,455.005,659.353,
1001,541.269,439.751,570.068,436.65,409.635,99.327,379.961,454.635,659.237,
1002,540.954,439.272,569.883,436.448,409.265,98.647,379.391,454.265,659.12,
1003,540.638,438.793,569.698,436.247,408.895,97.967,378.849,453.895,659.003,
1004,540.323,438.315,569.513,436.045,408.525,97.287,378.307,453.525,658.886,
1005,540.008,438.219,569.328,435.009,408.155,96.607,377.765,453.155,658.77,
1006,539.693,438.123,569.143,433.973,407.785,95.927,377.223,452.785,658.653,
1007,539.338,438.027,568.958,432.936,407.415,95.247,377.088,452.415,658.536,
1008,538.983,437.964,568.773,431.9,407.045,94.567,376.952,452.045,658.42,
1009,538.629,437.9,568.589,430.864,406.675,93.887,376.816,451.675,658.303,
1010,538.313,437.836,568.404,429.827,406.305,93.207,376.681,451.305,658.186,
1011,537.998,437.772,568.22,428.791,405.935,92.527,376.545,450.935,658.07,
1012,537.683,437.676,568.035,427.755,405.565,91.847,376.41,450.565,657.953,
1013,537.368,437.581,567.851,427.467,405.195,91.167,376.274,450.195,657.836,
1014,537.052,437.485,567.667,427.179,404.825,90.487,376.139,449.825,657.719,
1015,536.698,437.389,567.483,426.891,404.455,89.807,376.03,449.455,657.603,
1016,536.343,437.293,567.299,426.604,404.085,89.127,375.922,449.085,657.486,
1017,535.988,437.197,567.115,426.316,403.715,88.447,375.814,448.715,657.369,
1018,535.673,437.102,566.93,426.028,403.345,87.767,375.678,448.345,657.253,
1019,535.358,437.006,566.747,425.74,402.975,87.087,375.543,447.975,657.136,
1020,535.043,436.91,566.564,425.74,402.605,86.407,375.407,447.605,657.019,
1021,534.727,436.814,566.38,425.74,402.235,85.727,375.271,447.235,656.903,
1022,534.412,436.719,566.197,425.74,401.865,85.047,375.271,446.865,656.786,
1023,534.058,436.623,566.013,425.74,401.495,84.367,375.271,446.495,656.669,
1024,533.703,436.527,565.83,425.481,401.125,83.687,375.271,446.125,656.552,
1025,533.348,436.431,565.647,425.222,400.755,83.007,375.271,445.755,656.436,
1026,533.033,436.336,565.464,424.963,400.385,82.327,374.934,445.385,656.319,
1027,532.718,436.24,565.281,424.675,400.015,81.647,374.403,445.015,656.202,
1028,532.402,435.921,565.098,424.387,399.645,80.967,374.271,444.645,656.086,
1029,532.087,435.601,564.915,424.099,399.275,80.287,374.138,444.275,655.969,
1030,531.772,435.282,564.732,423.811,398.905,79.607,374.005,443.905,655.852,
1031,531.417,434.963,564.55,423.524,398.535,78.927,373.872,443.535,655.736,
1032,531.063,434.644,564.367,423.236,398.165,78.247,373.74,443.165,655.619,
1033,530.747,434.325,564.185,422.948,397.795,77.567,373.607,442.795,655.502,
1034,530.432,433.559,564.002,422.66,397.425,76.887,373.474,442.425,655.385,
1035,530.117,432.793,563.82,422.142,397.055,76.207,373.341,442.055,655.269,
1036,529.802,432.027,563.638,421.624,396.685,75.527,373.235,441.685,655.152,
1037,529.486,431.261,563.456,421.106,396.315,74.847,373.129,441.315,655.035,
1038,529.171,430.495,563.274,420.559,395.945,74.167,373.023,440.945,654.919,
1039,528.816,429.729,563.092,420.012,395.575,73.487,372.89,440.575,654.802,
1040,528.462,428.963,562.91,419.465,395.205,72.807,372.757,440.205,654.685,
1041,528.147,428.197,562.728,418.918,394.835,72.127,372.624,439.835,654.569,
1042,527.831,427.431,562.547,418.918,394.465,71.447,372.492,439.465,654.452,
1043,527.516,426.664,562.365,418.918,394.095,70.767,372.492,439.095,654.335,
1044,527.201,425.898,562.184,418.918,393.725,70.087,372.492,438.725,654.218,
1045,526.886,425.132,562.002,418.918,393.355,69.407,372.492,438.355,654.102,
1046,526.531,424.366,561.821,418.918,392.985,68.727,372.492,437.985,653.985,
1047,526.176,423.6,561.64,418.918,392.615,68.047,372.492,437.615,653.868,
1048,525.822,422.834,561.459,418.918,392.245,67.367,372.492,437.245,653.752,
1049,525.506,422.068,561.278,418.457,391.875,66.687,372.492,436.875,653.635,
1050,525.191,421.302,561.096,417.997,391.505,66.007,372.492,436.505,653.518,
1051,524.876,421.207,560.915,417.536,391.135,65.327,372.492,436.135,653.402,
1052,524.561,421.111,560.735,417.076,390.765,64.647,372.492,435.765,653.285,
1053,524.245,421.015,560.555,416.615,390.395,63.967,372.371,435.395,653.168,
1054,523.891,420.951,560.374,416.155,390.025,63.287,372.154,435.025,653.051,
1055,523.536,420.887,560.194,415.694,389.655,62.607,371.601,434.655,652.935,
1056,523.181,420.824,560.013,415.233,389.285,61.927,370.814,434.285,652.818,
1057,522.866,420.728,559.833,415.233,388.915,61.247,370.027,433.915,652.701,
1058,522.551,420.632,559.653,415.233,388.545,60.567,369.239,433.545,652.585,
1059,522.236,420.536,559.473,415.233,388.175,59.887,368.452,433.175,652.468,
1060,521.92,420.44,559.293,415.061,387.805,59.207,367.665,432.805,652.351,
1061,521.605,420.345,559.113,414.888,387.435,58.527,366.878,432.435,652.235,
1062,521.25,420.249,558.933,414.715,387.065,57.847,366.118,432.065,652.118,
1063,520.896,420.153,558.753,414.543,386.695,57.167,365.358,431.695,652.001,
1064,520.541,420.057,558.574,414.37,386.325,56.487,364.598,431.325,651.884,
1065,520.226,419.962,558.394,414.197,385.955,55.807,363.837,430.955,651.768,
1066,519.911,419.866,558.215,414.025,385.585,55.127,363.05,430.585,651.651,
1067,519.595,419.77,558.035,413.852,385.215,54.447,362.263,430.215,651.534,
1068,519.28,419.674,557.856,413.65,384.845,53.767,361.476,429.845,651.418,
1069,518.965,419.579,557.677,413.449,384.475,53.087,360.417,429.475,651.301,
1070,518.61,419.483,557.498,413.247,384.105,52.407,359.359,429.105,651.184,
1071,518.255,419.387,557.319,412.211,383.735,51.727,358.3,428.735,651.02,
1072,517.94,419.291,557.14,411.175,383.365,51.047,357.241,428.365,650.855,
1073,517.625,418.813,556.961,410.138,382.995,50.367,356.183,427.995,650.69,
1074,517.31,418.334,556.782,409.102,382.625,49.687,355.124,427.625,650.525,
1075,516.994,417.855,556.603,408.066,382.255,49.007,354.065,427.255,650.361,
1076,516.679,417.376,556.425,407.03,381.885,48.327,353.007,426.885,650.196,
1077,516.364,416.897,556.246,405.993,381.515,47.647,351.921,426.515,650.031,
1078,516.009,416.419,556.068,404.957,381.145,46.967,350.835,426.145,649.866,
1079,515.655,415.94,555.889,404.669,380.775,46.287,349.749,425.775,649.702,
1080,515.339,415.461,555.711,404.381,380.405,45.607,348.663,425.405,649.537,
1081,515.024,414.982,555.533,404.093,380.035,44.927,347.605,425.035,649.372,
1082,514.709,414.504,555.355,403.806,379.665,44.247,346.546,424.665,649.207,
1083,514.394,414.025,555.177,403.518,379.295,43.567,345.487,424.295,649.043,
1084,514.078,413.546,554.999,403.23,378.925,42.887,344.429,423.925,648.878,
1085,513.763,413.067,554.822,402.942,378.555,42.207,343.37,423.555,648.713,
1086,513.408,412.589,554.644,402.942,378.185,41.527,342.312,423.185,648.549,
1087,513.054,412.11,554.467,402.942,377.815,40.847,341.253,422.815,648.384,
1088,512.739,411.631,554.289,402.942,377.445,40.167,341.036,422.445,648.219,
1089,512.423,411.152,554.112,402.942,377.075,39.487,340.063,422.075,648.054,
1090,512.108,410.674,553.935,402.683,376.705,38.807,339.846,421.705,647.89,
1091,511.793,410.195,553.758,402.424,376.335,38.127,339.629,421.335,647.725,
1092,511.478,409.716,553.581,402.165,375.965,37.447,339.412,420.965,647.56,
1093,511.123,409.237,553.404,401.877,375.595,36.767,339.195,420.595,647.395,
1094,510.768,408.759,553.227,401.589,375.225,36.087,339.006,420.225,647.231,
1095,510.414,408.28,553.049,401.301,374.855,35.407,338.816,419.855,647.066,
1096,510.098,407.801,552.872,401.014,374.485,34.727,338.626,419.485,646.901,
1097,509.783,407.322,552.696,400.726,374.115,34.047,338.409,419.115,646.736,
1098,509.468,406.844,552.519,400.438,373.745,33.367,338.193,418.745,646.572,
1099,509.153,406.748,552.343,400.15,373.375,32.687,337.976,418.375,646.407,
1100,508.837,406.652,552.166,399.862,373.005,32.007,337.759,418.005,646.242,
1101,508.483,406.556,551.99,399.344,372.635,31.327,337.569,417.635,646.078,
1102,508.128,406.492,551.814,398.826,372.265,30.647,337.379,417.265,645.913,
1103,507.773,406.429,551.638,398.308,371.895,29.967,337.19,416.895,645.748,
1104,507.458,406.365,551.462,397.761,371.525,29.287,337,416.525,645.583,
1105,507.143,406.301,551.286,397.214,371.155,28.607,336.783,416.155,645.419,
1106,506.828,406.205,551.11,396.667,370.785,27.927,336.566,415.785,645.254,
1107,506.512,406.109,550.934,396.12,370.415,27.247,336.349,415.415,645.089,
1108,506.197,406.014,550.758,396.12,370.045,26.567,336.133,415.045,644.924,
1109,505.843,405.918,550.583,396.12,369.675,25.887,336.133,414.675,644.76,
1110,505.488,405.822,550.407,396.12,369.305,25.207,336.133,414.305,644.595,
1111,505.133,405.726,550.232,396.12,368.935,24.527,336.133,413.935,644.43,
1112,504.818,405.631,550.056,396.12,368.565,23.847,336.133,413.565,644.265,
1113,504.503,405.535,549.881,396.12,368.195,23.167,336.133,413.195,644.101,
1114,504.188,405.439,549.706,396.12,367.825,22.487,336.133,412.825,643.936,
1115,503.872,405.343,549.531,395.659,367.455,21.807,336.133,412.455,643.771,
1116,503.557,405.247,549.356,395.199,367.085,21.127,336.081,412.085,643.607,
1117,503.202,405.152,549.181,394.738,366.715,20.447,335.866,411.715,643.442,
1118,502.848,405.056,549.006,394.278,366.345,19.767,335.744,411.345,643.277,
1119,502.533,404.96,548.831,393.817,365.975,19.087,335.559,410.975,643.112,
1120,502.217,404.864,548.656,393.357,365.605,18.407,335.346,410.605,642.948,
1121,501.902,404.769,548.482,392.896,365.235,17.727,335.134,410.235,642.783,
1122,501.587,404.449,548.307,392.435,364.865,17.047,334.921,409.865,642.618,
1123,501.272,404.13,548.133,392.435,364.495,16.367,334.709,409.495,642.453,
1124,500.956,403.811,547.958,392.435,364.125,15.687,334.523,409.125,642.289,
1125,500.602,403.492,547.784,392.435,363.755,15.007,334.337,408.755,642.124,
1126,500.247,403.173,547.61,392.263,363.385,14.327,334.151,408.385,641.959,
1127,499.932,402.854,547.436,392.09,363.016,13.647,333.966,408.016,641.794,
1128,499.616,402.088,547.262,391.917,362.646,12.967,333.753,407.646,641.63,
1129,499.301,401.322,547.088,391.745,362.276,12.287,333.541,407.276,641.465,
1130,498.986,400.555,546.914,391.572,361.906,11.607,333.328,406.906,641.3,
1131,498.671,399.789,546.741,391.399,361.536,10.927,333.116,406.536,641.135,
1132,498.316,399.023,546.567,391.227,361.166,10.247,333.116,406.166,640.971,
1133,497.961,398.257,546.394,391.054,360.796,9.56696,333.116,405.796,640.806,
1134,497.607,397.491,546.22,390.852,360.426,8.88696,333.116,405.426,640.641,
1135,497.292,396.725,546.047,390.651,360.056,8.20696,333.07,405.056,640.477,
1136,496.976,395.959,545.873,390.449,359.686,7.52696,332.826,404.686,640.312,
1137,496.661,395.193,545.7,389.413,359.316,6.84696,332.582,404.316,640.147,
1138,496.346,394.427,545.527,388.377,358.946,6.16696,332.338,403.946,639.982,
1139,496.031,393.661,545.354,387.341,358.576,5.48696,332.094,403.576,639.818,
1140,495.676,392.895,545.181,386.304,358.206,4.80696,331.85,403.206,639.653,
1141,495.321,392.129,545.008,385.268,357.836,4.12696,331.606,402.836,639.488,
1142,494.967,391.363,544.835,384.232,357.466,3.44696,331.362,402.466,639.323,
1143,494.651,390.597,544.663,383.195,357.096,2.76696,330.766,402.096,639.159,
1144,494.336,389.831,544.49,382.159,356.726,2.08696,330.17,401.726,638.994,
1145,494.021,389.735,544.318,381.871,356.356,1.40696,329.573,401.356,638.829,
1146,493.706,389.64,544.146,381.583,355.986,0.726963,329.004,400.986,638.465,
1147,493.39,389.544,543.973,381.296,355.616,0.0469633,328.435,400.616,638.102,
1148,493.036,389.48,543.801,381.008,355.246,-0.633037,327.866,400.246,637.738,
1149,492.681,389.416,543.629,380.72,354.876,-1.31304,327.297,399.876,637.374,
1150,492.326,389.352,543.457,380.432,354.506,-1.99304,326.673,399.506,637.01,
1151,492.011,389.257,543.285,380.144,354.136,-2.67304,326.05,399.136,636.646,
1152,491.696,389.161,543.113,380.144,353.766,-3.35304,325.426,398.766,636.282,
1153,491.381,389.065,542.941,380.144,353.396,-4.03304,324.803,398.396,635.919,
1154,491.065,388.969,542.77,380.144,353.026,-4.71304,324.234,398.026,635.555,
1155,490.75,388.874,542.598,380.144,352.656,-5.39304,323.665,397.656,635.191,
1156,490.396,388.778,542.427,379.885,352.286,-6.07304,323.095,397.286,634.827,
1157,490.041,388.682,542.255,379.626,351.916,-6.75304,322.526,396.916,634.463,
1158,489.686,388.586,542.083,379.367,351.546,-7.43304,321.93,396.546,634.099,
1159,489.371,388.49,541.912,379.079,351.176,-8.11304,321.334,396.176,633.736,
1160,489.056,388.395,541.741,378.791,350.806,-8.79304,320.737,395.806,633.365,
1161,488.741,388.299,541.57,378.503,350.436,-9.47304,320.141,395.436,632.994,
1162,488.425,388.203,541.399,378.216,350.066,-10.153,319.599,395.066,632.624,
